imdb_id,new_budget,vote_count,vote_average,new_popularity,new_revenue,new_runtime,new_release_date,genres1,genres2,genres3,company1,company2,company3
tt1649443,0,485,5.3,7.137,190000,95,10/31/2014,Horror,Comedy,Horror,2DUX²,Apparatus Productions,Latina Pictures
tt0092263,0,176,7.5,9.661,4469460,94,8/2/1986,Documentary,Documentary,Drama,Skydance Media,British Screen Productions,Palace Pictures
tt0095304,0,94,5.7,6.645,7399763,100,11/18/1988,Romance,Drama,Romance,DMG Entertainment,Ehman Productions,Working Title Films
tt2178941,0,111,7.2,6.097,4129250,129,3/8/2012,Comedy,Romance,Drama,Abramoff Production,Vendian Entertainment,Larger Than Life Productions
tt0101765,0,277,7.7,11.65,1999955,108,5/15/1991,Thriller,Drama,Thriller,Barbarian Films,Magnet Media Group,Oceana Media Finance
tt0109045,0,351,7.3,8.443,11220670,121,5/31/1994,Drama,Thriller,Family,Number 13,Paramount Vantage,IMAX
tt0096945,0,171,6.4,6.874,2692037,92,8/17/1989,Romance,Horror,Thriller,21 Laps Entertainment,3311 Productions,Bron Studios
tt0101343,0,7,5.4,1.518,402539,101,11/15/1991,Action,Drama,Thriller,RatPac-Dune Entertainment,U-Drive Productions,Universal Pictures
tt1792647,0,82,6.8,4.928,34153101,107,11/9/2012,Adventure,Animation,Comedy,ZDF/Arte,ARTE France Cinéma,New Picture Company
tt0175844,0,2,8.8,1.4,21350,104,10/21/1998,Action,Adventure,Comedy,Extreme Productions,ApolloMedia Distribution,Paramount
tt0082009,0,44,7.1,4.946,6000000,103,2/13/1981,Action,Crime,Drama,Phoenix Film Partners,Dune Entertainment,Stephen J. Cannell Productions
tt0108656,0,67,6.8,9.259,194720,88,6/24/1993,Thriller,History,Romance,Top Cow Productions,Scott Free Productions,Big Screen Productions
tt4085944,0,216,5.3,5.838,24134,124,9/3/2015,Science Fiction,Thriller,Drama,Blumhouse Productions,Blue-Tongue Films,STX Entertainment
tt0098260,0,35,5.8,4.865,8800000,114,3/3/1989,Comedy,Thriller,Comedy,Cindy Cowan Entertainment,First Generation Films,Nostromo Pictures
tt2639344,0,157,6.5,6.07,2262223,105,2/7/2014,Thriller,Romance,Animation,Árpád Productions,1000 Volt,Zeynofilm
tt0119381,0,72,6.1,5.58,5926128,75,4/4/1997,Mystery,Action,Adventure,Polygram Filmed Entertainment,Working Title Films,Bookshop Productions
tt0264802,0,2,6.5,1.159,48752,97,10/6/2000,Family,Fantasy,History,WW Production,Warner Bros. Pictures,Roger Birnbaum Productions
tt0798817,0,400,5.7,9.953,3317662,40,3/12/2010,Action,Adventure,Family,New Line Cinema,Fox 2000 Pictures,Zucker/Netter Productions
tt1680059,0,29,7.3,3.342,7732325,165,4/8/2011,Fantasy,Science Fiction,Adventure,20th Century Fox,Paramount,Rysher Entertainment
tt0832266,0,1422,6.8,9.596,55447968,87,2/8/2008,Science Fiction,Action,Science Fiction,Regency Enterprises,Bagdasarian Productions,Sunswept Entertainment
tt0105165,0,52,5.8,4.548,22697691,90,7/10/1992,Thriller,Action,Drama,Castle Rock Entertainment,Detour Film Production,Sil-Metropole Organisation Ltd.
tt0108442,0,71,6.2,5.816,12416686,95,9/10/1993,Comedy,Drama,Drama,Block 2 Pictures,Jet Tone Films,Bona International Film Group
tt2545428,0,121,7.6,7.308,2334228,146,1/25/2015,Thriller,Adventure,Fantasy,2929 Productions,Wild Bunch,DC Comics
tt3774466,0,299,6.1,7.599,4631,89,4/19/2015,Romance,Comedy,Drama,Rafter H Entertainment,Metro-Goldwyn-Mayer,Gaumont
tt1063056,0,70,5.8,6.157,66456,119,3/31/2009,Crime,Drama,Mystery,Gaumont Production,Australian Film Finance Corporation,Triggerfish Animation Studios
tt1827487,0,188,7.6,10.121,138730,90,9/23/2011,History,Comedy,Drama,Paramount,Talent House,Harvey Mason Media
tt2375574,0,114,6.4,6.067,32846,121,7/5/2013,Romance,Drama,Comedy,Focus Features,BBC Films,Blue Sky Studios
tt0088707,0,48,6.2,3.455,1400000,98,8/16/1985,Romance,Action,Horror,Morgan Creek Productions,Mantle Clinic II,Téléfilm Canada
tt2974918,0,904,5.9,13.662,233755553,107,12/17/2015,Drama,Action,History,Lopert Pictures Corporation,Film Four International,Beambright
tt0056368,0,43,6.3,4.127,1250000,76,3/7/1962,Drama,Horror,Science Fiction,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),MFF (Tristan & Isolde) Limited,20th Century Fox
tt0099606,0,13,5.2,2.735,1305887,100,3/8/1990,Drama,Comedy,Fantasy,Tim Burton Productions,The Zanuck Company,Columbia Pictures
tt1407061,0,219,6.2,9.036,21520719,121,5/14/2010,Family,Drama,Western,Imagenation Abu Dhabi FZ,Marvel Entertainment,Hyde Park Entertainment
tt0427969,0,178,6.2,9.335,16803753,86,8/31/2006,Drama,Drama,Romance,Open Road Films,Scott Free Productions,1984 Private Defense Contractors
tt0433412,0,287,5.1,7.279,11449638,104,8/18/2006,Horror,Mystery,Thriller,Sellers-Edwards productions,Pimlico Films,Centerstage Productions
tt0183503,0,14,5.9,1.037,369975,85,4/20/2000,Western,Action,Comedy,Film Development Council of the Philippines,Groundswell Productions,Jinks/Cohen Company
tt3344694,0,133,7.4,9.578,152761,111,11/4/2016,Action,Adventure,Comedy,20th Century Fox,Universal Pictures,The Mirisch Corporation
tt0091159,0,92,6.1,5.577,36611610,107,3/13/1986,Animation,Action,Drama,Eketahuna LLC,Touchstone Pictures,Summit Entertainment
tt1286821,0,32,7.1,2.726,887029,109,9/6/2008,Comedy,Romance,Adventure,Dan Krech Productions,IDT Entertainment,Arc Productions
tt1638979,0,3,8,0.736,26488,87,5/13/2011,Thriller,Mystery,Comedy,Imagine Entertainment,Columbia Pictures,Castle Rock Entertainment
tt3065132,0,100,6.4,4.892,2642899,111,9/12/2015,Drama,Romance,Drama,Nelson Entertainment,Syncopy,Legendary Entertainment
tt0413466,0,31,5.9,3.081,634074,114,9/12/2005,Horror,Drama,Family,DC Entertainment,Warner Bros. Pictures,Universal Pictures
tt0101595,0,27,6.2,4.075,135893,144,11/22/1991,Comedy,Romance,Adventure,Kim Ki Duk Film,Next Entertainment World,Nord-Ouest Films
tt1343755,0,147,5.9,8.724,48720000,108,11/24/2009,Mystery,Comedy,Drama,22h22,Lucky Man Films,Silver A
tt0775488,0,20,7.1,2.82,3106835,135,8/24/2007,Drama,War,History,Studio Swan,RoC Works Co.,Warner Bros. Pictures
tt0090319,0,52,6.8,4.455,42160849,84,11/22/1985,Comedy,Crime,Drama,Disney Television Animation,Walt Disney Animation,NHK
tt0120742,0,39,4.3,3.111,3572443,93,4/17/1998,Fantasy,Action,Comedy,Rodar y Rodar,AXN,Canal+ España
tt3338434,0,16,5.8,2.677,18315000,104,12/26/2013,Science Fiction,Thriller,Comedy,Big Kid Pictures,Bad Hat Harry Productions,Warner Bros. Pictures
tt0078163,0,195,6.6,9.031,49579269,100,1/8/1978,Family,Thriller,Comedy,Vertigo Films,HandMade Films,Madacy Entertainment
tt2395459,0,5,6.3,2.279,306,129,12/24/2012,Drama,Action,Adventure,Splendid Pictures,Maverick Films,Dylan Sellers Productions
tt0251806,0,57,5,3.502,13102295,105,1/18/2002,Comedy,Adventure,Family,Universal Pictures,Reliance Entertainment,Relativity Media
tt0097166,0,26,5.8,3.392,8125592,110,3/24/1989,Fantasy,Drama,Action,Imagine Entertainment,K/O Paper Products,Fairview Entertainment
tt1753549,0,22,7.3,2.685,386749,100,6/17/2011,Crime,Thriller,Action,Thunder Road Pictures,87Eleven,Lionsgate
tt0077629,0,33,6.9,4.993,5438927,104,3/10/1978,Comedy,Drama,Drama,Metro-Goldwyn-Mayer,Lions Gate Films,2929 Productions
tt2852470,0,35,7.6,2.227,52164,122,11/4/2013,Music,Romance,Science Fiction,Spyglass Entertainment,Peninsula Films,StudioCanal
tt0088224,0,32,5.8,2.32,14134877,90,3/16/1984,Drama,Action,Adventure,Sony Pictures,Channel Four Films,Samuel Goldwyn Company
tt1713476,0,351,5.5,6.184,30668,89,9/13/2012,Action,Drama,Comedy,COTA Films,Regione Siciliana,Sicilia Film Commission
tt2942522,0,99,6.8,5.359,2340,105,9/5/2013,Action,Comedy,Documentary,Ministero per i Beni e le Attività Culturali,Verisimilitude,Kotva Films
tt1979319,0,251,7.4,9.143,61700000,98,8/25/2012,Drama,Crime,Comedy,Casbah Film,Jerry Weintraub Productions,Warner Bros. Pictures
tt0109361,0,42,5.2,5.399,3662459,139,1/7/1994,Thriller,Crime,Comedy,CiBy 2000,Film Victoria,House & Moorhouse Films
tt0093648,0,21,5.5,2.292,3832228,97,8/14/1987,Romance,Comedy,Comedy,Dune Entertainment,20th Century Fox,Nimar Studios
tt0093176,0,66,5.7,8.078,2683519,96,10/16/1987,Comedy,Drama,Romance,Rogue Marble,Millennium Films,Nu Image
tt0113198,0,857,6.9,16.504,35348597,127,4/7/1995,Drama,Romance,Thriller,The Safran Company,Wildwood Enterprises,Warner Bros. Pictures
tt2604346,0,34,5.8,3.984,850259,123,11/15/2013,Family,Drama,Romance,Lisberger/Kushner,Lions Gate Family Entertainment,Crest Animation Productions
tt2193418,0,116,4.5,6.932,641,102,7/5/2013,Horror,Comedy,Drama,Okko Production,"Vista Organisation, The",New Century Entertainment Corporation
tt0093215,0,34,6.4,4.569,4215859,100,5/8/1987,Family,Comedy,Romance,Ibermedia,Canal+,Telecinco Cinema
tt4429128,0,20,7.5,1.805,14000000,90,7/3/2015,Comedy,Drama,Romance,Stonebridge Entertainment,Columbia Pictures,Incentive Filmed Entertainment
tt2495118,0,197,6.2,1.652,37884,89,3/22/2013,Animation,Comedy,Family,Sierra / Affinity,Alexander/Mitchell Productions,Current Entertainment
tt0287635,0,184,6.2,8.655,28023563,114,7/6/2001,Comedy,Crime,Mystery,UK Film Council,Darlow Smithson Productions,Film4 Productions
tt0110722,0,12,6.1,3.045,124693,100,11/4/1994,Action,Adventure,Comedy,Twisted Pictures,Evolution Entertainment,Saw Productions Inc.
tt0061927,0,0,0,0.6,1000000,125,7/26/1967,Fantasy,Animation,Family,TrustNordisk,Zentropa Entertainments,The Rank Organisation
tt2056771,0,380,6.1,7.648,7545758,89,11/26/2015,Drama,Action,Thriller,Sikhya Entertainment,DAR Motion Pictures,Dharma Productions
tt2415458,0,188,6.9,5.799,1301696,118,6/12/2015,Comedy,Drama,Drama,Paramount,Hollywood Pictures,Cinergi Pictures Entertainment
tt0092494,0,346,6.5,12.597,65088797,153,12/18/1987,Comedy,Comedy,Family,Brownstone Productions,TriStar Pictures,QED International
tt3702996,0,569,6.5,5.407,83027924,118,9/10/2015,Adventure,Comedy,Drama,Block / Hanson,Watley Entertainment,Anchor Bay Films
tt2935476,0,602,7,14.771,30229977,91,4/23/2015,Thriller,Action,Adventure,FilmDistrict,Mattel Entertainment,Dolphin Entertainment
tt0093898,0,9,5.1,2.324,2189047,96,11/6/1987,Fantasy,Drama,Romance,Bridgit Folman Film Gang,Les Films d'Ici,Razor Film Produktion
tt1746153,0,4,5.5,0.6,58840,98,7/1/2011,Comedy,Action,Crime,Nickelodeon Movies,Platinum Dunes,Gama Entertainment Partners
tt0975645,0,857,6.5,9.871,23570541,84,11/22/2012,Science Fiction,Adventure,Fantasy,Carthago Films S.a.r.l.,Prima TV,Doha Film Institute
tt0379557,0,211,7.7,9.548,13885802,101,9/5/2003,Drama,Drama,Fantasy,Jolly Russell Productions,Vestron UK,Vestron Pictures
tt2611390,0,34,5.9,2.562,49667,115,1/19/2014,History,Crime,Drama,Film Direction,Paramount,Incorporated Television Company (ITC)
tt0102004,0,187,6.2,8.161,65595485,120,3/8/1991,Drama,History,Action,View Askew Productions,The Weinstein Company,Paramount
tt0070460,0,223,7.9,6.419,17808,92,5/24/1973,Horror,Comedy,War,Big Beach,Sony Pictures,Stage 6 Films
tt0369672,0,181,6.9,7.358,1841260,118,9/2/2004,Action,Comedy,Adventure,Hemdale Film Corporation,Recorded Pictures Company,Soprofilms
tt1860180,0,0,0,0.844,60,130,2/5/2011,Thriller,Crime,Drama,Village Roadshow Pictures,Jerry Weintraub Productions,Warner Bros. Pictures
tt0089767,0,446,7.1,14.743,41410568,114,6/28/1985,Adventure,Thriller,Drama,Riofilm,Magnolia Pictures,Pierce/Williams Entertainment
tt1389127,0,242,5.8,7.809,957240,99,10/14/2011,Drama,Thriller,History,Artisan Entertainment,10th Hole Productions,Benaroya Pictures
tt0113676,0,5,7,1.361,87600000,71,2/1/1995,Thriller,Action,Adventure,Les Films du Fleuve,Archipel 35,BIM Distribuzione
tt2549540,0,72,5.9,9.413,44057737,94,7/13/2012,Comedy,Action,Drama,Vlaams Audiovisueel fonds,Euro-Images,Ciné+
tt0085276,0,102,5.8,6.437,19910002,91,5/13/1983,Animation,Family,Adventure,Canal+,France 2 Cinéma,Radio Télévision Belge Francophone
tt1817081,0,179,5.6,11.278,4187,103,11/6/2013,Action,Adventure,Science Fiction,Paramount,Silver Pictures,Warner Bros. Pictures
tt0086355,0,40,6.5,5.17,6472990,116,11/11/1983,Adventure,Action,Crime,Division Films,Dreambridge Films,Universal Pictures
tt0120032,0,256,6.1,10.405,29235353,115,4/25/1997,Music,Romance,Drama,Waverly Films,Columbia Pictures,Universal Pictures
tt0063518,0,306,7.4,12.596,38901218,90,4/2/1968,Romance,Drama,Thriller,Relativity Media,Eon Productions,United Artists
tt2112210,0,85,5.8,5.923,45250,95,9/11/2012,Thriller,Science Fiction,Thriller,Silver Screen Partners IV,Touchstone Pictures,Aligator Producciones
tt0096029,0,12,6.4,3.146,331000,119,5/6/1988,Drama,Horror,Mystery,StudioCanal,nWave Pictures,Illuminata Pictures
tt0098385,0,39,5.7,4.659,1519796,97,11/3/1989,Comedy,Thriller,Comedy,Norway Film Development,Sovinfilm,Lionsgate
tt0103251,0,65,6.5,6.023,17487531,85,10/19/1990,Drama,Thriller,Crime,Beacon Communications,Beacon Pictures,Longfellow Pictures
tt1810697,0,90,5,7.065,525,94,5/3/2012,Mystery,Thriller,Science Fiction,Fierce Entertainment,Material Pictures,Ram Bergman Productions
tt0089601,0,44,6.6,5.02,8692426,143,2/8/1985,Crime,Thriller,Comedy,Silver Reel,Chockstone Pictures,Blue Sky Studios
tt1212974,0,149,4.7,7.769,199436,84,5/16/2009,Romance,Action,Adventure,Phase 1 Productions,Revelations Entertainment,Marvel Studios
tt0093051,0,24,6.3,3.947,9518342,108,2/6/1987,Romance,Action,Drama,Renaissance Pictures,Universal Pictures,ARTE
tt0399877,0,56,5.6,2.772,10000000,98,4/23/2004,Animation,Comedy,Drama,Warner Bros. Pictures,IFC Films,Fox Searchlight Pictures
tt1999987,0,185,6,6.161,89661,95,1/18/2013,Drama,Romance,Drama,Cinémaginaire,Trans-Film,Fallingcloud
tt1853739,0,1300,6.5,9.751,14347000,83,9/10/2011,Fantasy,Crime,Drama,OLM,Energy Entertainment,Appian Way
tt0775566,0,9,7.4,2.711,254190,93,10/22/2006,Science Fiction,Drama,Action,Walt Disney Pictures,Boxing Cat Films,Outlaw Productions (I)
tt0085514,0,4,6.3,1.357,606694,95,8/13/1983,Thriller,Crime,Adventure,August Entertainment,Castleberg Productions,Paribas Film Corparation
tt0095665,0,4,4.9,2.964,1221366,103,7/22/1988,Family,Fantasy,Music,Revolution Films,British Film Institute,Maven Pictures
tt0112922,0,211,7.2,5.869,4367497,108,10/20/1995,Horror,Action,Comedy,M.G. Films,Schiwago Film,Chromosom Filmproduktion
tt0903657,0,372,7.2,10.502,28641776,90,5/29/2015,Horror,Science Fiction,Family,Hessischer Rundfunk,ARTE,Seven Arts Productions
tt1538545,0,6,5.7,0.84,3082901,136,10/20/2010,Drama,Western,Comedy,Platinum Dunes,SprocketHeads,Revolution Sun Studios
tt0102799,0,12,4.5,1.03,3370574,124,12/20/1991,Romance,Drama,History,BDE Entertainment,Bob Yari Productions,Syndicate Films International
tt0092794,0,8,6.4,2.506,119919,113,10/1/1987,Mystery,Thriller,Fantasy,Crossroads Entertainment (II),Three Wolves Productions,MHF Zweite Academy Film
tt0352343,0,123,7.1,6.006,15530077,100,2/27/2003,Action,Comedy,Adventure,Unique Features,Screen Gems,Media 8 Entertainment
tt0110892,0,10,5.8,1.796,3021629,90,9/16/1994,Crime,Drama,Drama,Antidote Films,Campfire,Zipper Bros Films
tt0084434,0,471,6.9,11.278,129795554,85,7/28/1982,Family,Drama,Horror,Ealing Studios,Fragile Films,Aramid Entertainment Fund
tt2414040,0,64,3.3,3.767,40000,94,5/15/2014,Drama,Comedy,Romance,Channel Four Films,Atlas 3 Productions,Malpaso Productions
tt1468843,0,96,7,11.589,50673078,115,7/18/2009,Science Fiction,Mystery,History,Translux,Fox 2000 Pictures,Scott Free Productions
tt0109890,0,142,5.4,11.272,30,116,2/11/1994,Drama,Thriller,Horror,Ingenious Media,Big Screen Productions,Kanzaman
tt1922561,0,35,6.9,3.571,11819,102,9/8/2011,War,Drama,History,Goldcrest Films International,International Film Investors,Pentagrama Films
tt2784512,0,337,4.7,6.098,14947,86,10/20/2014,Romance,Action,Thriller,Columbia Pictures,Sony Pictures,Universal Pictures
tt0111218,0,14,5.7,3.333,161410,97,1/1/1994,Action,Crime,Drama,Films en Stock,Egoli Tossell Film,Canal+
tt3721936,0,429,6.7,11.738,1818075,88,9/30/2016,Comedy,Mystery,Action,ARTE France Cinéma,Castle Rock Entertainment,Rio Dulce
tt0018455,0,325,8,11.127,0,93,11/4/1927,Drama,Drama,Thriller,Brass Hat Films,20th Century Fox,Junction Entertainment
tt0087233,0,131,6.8,6.336,11129057,90,11/21/1984,Thriller,Animation,Comedy,New Regency Pictures,Regency Enterprises,Epsilon Motion Pictures
tt2258345,0,359,5.8,9.456,2681345,112,9/7/2013,Drama,Mystery,Thriller,United Artists,Lions Gate Films,Tonic Films
tt3317522,0,174,5.7,4.215,28281,106,6/5/2015,Comedy,Crime,Action,Down Home Entertainment,Cabin Pictures,Black Sky Entertainment
tt1235124,0,1232,5.9,6.441,4706919,117,9/9/2009,Adventure,Family,Comedy,Deer Path Films,Such Much Films,Rhino Films
tt1226774,0,312,7.2,9.077,6149791,129,1/22/2009,Fantasy,Music,Animation,Hari Om Entertainment,Touchstone Pictures,Silver Screen Partners
tt0066927,0,6,7.2,3.03,11000000,99,2/19/1971,Drama,Family,Drama,TF1 Films Production,EuropaCorp,Current Entertainment
tt0090098,0,73,6.5,6.972,24689703,88,8/9/1985,Crime,Comedy,Action,Canal+,Warner Bros. Pictures,Killer Films
tt0107209,0,61,7,5.049,810455,107,9/9/1993,Thriller,Thriller,Science Fiction,Cardiff Giant Productions,Resnick Interactive Development,Management Company Entertainment Group (MCEG)
tt0081218,0,12,6.5,2.93,680224,82,10/6/1980,Drama,Drama,Romance,TriStar Pictures,Wolper Organization,Warner Bros. Pictures
tt2608732,0,178,7.3,6.792,34664,100,2/8/2013,Drama,Action,Drama,CIPI Cinematografica S.A,Compagnia Cinematografica Champion,Newman/Tooley Films
tt0089984,0,22,6.8,2.502,7,97,3/22/1985,Comedy,Romance,Documentary,Epic Productions,Pentamerica,Penta Pictures
tt0455362,0,153,5,8.24,1675484,124,5/17/2006,Science Fiction,Action,Adventure,Trimark Pictures,Atlas Productions,Working Title Films
tt6201292,0,26,6.6,2.315,17000000,97,1/12/2017,Drama,Action,Drama,Chango Productions,Shongo Filmworks Ltd.,View Askew Productions
tt0094072,0,106,6.4,7.547,35114428,100,7/22/1987,Science Fiction,Thriller,Horror,Dino De Laurentiis Company,Blood Relations Co.,Niama Film
tt0443584,0,260,4,9.895,5151936,100,11/18/2005,Action,Animation,Crime,Alive Films,Carolco International N.V.,Universal City Studios
tt0328962,0,35,6.8,3.557,2744253,108,10/25/2002,Thriller,Drama,Drama,Warner Bros. Pictures,Warner Bros. Pictures,Malpaso Productions
tt1481572,0,153,6.5,8.806,215576,89,1/20/2010,Action,Thriller,Crime,Metro-Goldwyn-Mayer,Apjac International,20th Century Fox
tt1995390,0,292,6,8.314,9930095,108,5/5/2016,Action,Crime,Drama,Universal International Pictures,Warner Bros. Pictures,Columbia Pictures
tt0091024,0,29,6.1,2.342,13418091,101,8/22/1986,Thriller,Drama,Science Fiction,EMI Films,Thorn EMI Screen Entertainment,Home Box Office
tt0078056,0,48,5.7,6.47,7185518,82,9/22/1978,Horror,Drama,Comedy,Wes Craven Films,Dimension Films,Neo Art & Logic
tt2831404,0,15,5.8,1.925,223003,109,9/19/2014,Romance,Fantasy,Action,Infinity Features Entertainment,United Artists,Columbia Pictures
tt0847897,0,11,5.7,2.535,473993,136,9/12/2007,Adventure,Drama,Horror,CP Medien AG,Lions Gate Films,Dan Films
tt2166214,0,17,4.4,2.159,126,94,12/7/2012,Music,Drama,Comedy,Brooksfilms,Georgetown Productions Inc.,Paramount
tt2402927,0,2019,7.4,11.414,40272135,123,11/20/2015,Family,Romance,Comedy,MK2 Productions,Walt Disney Pictures,Igor Tolstunov Production Company (Profit)
tt0113870,0,246,7.1,9.821,17381942,90,1/20/1995,Thriller,Action,Science Fiction,Le Club des Investisseurs,Credit Lyonnais,Conseil Général de l'Eure
tt0116762,0,6,5.3,4.166,57252,92,4/11/1997,Mystery,Horror,Thriller,MK2 Productions,Canal+,SLM Production Group
tt1503777,0,10,7.3,2.44,404,109,10/6/2010,Action,Horror,Science Fiction,Metro-Goldwyn-Mayer,Razor Film Produktion,Highlook Communications Group
tt0072785,0,8,3.7,3.204,39598448,95,8/25/1975,Drama,Horror,Science Fiction,Rotana Film Production,Dubai Entertainment and Media Organization,Abu Dhabi Film Commission
tt0097971,0,13,4.5,3.095,337812,96,9/15/1989,Mystery,War,History,Hasbro Studios,Paramount,Amblin Entertainment
tt0104283,0,13,6.2,2.384,6132924,120,5/1/1992,Action,Thriller,War,Di Bonaventura Pictures,Platinum Dunes,Revolution Sun Studios
tt1964624,0,435,7.4,10.217,11879046,97,9/26/2012,Thriller,Comedy,Drama,Ignite Entertainment,Forgan-Smith Entertainment,Eurofilm Stúdió
tt3104818,0,58,7.5,6.456,28208,108,3/1/2014,Romance,Science Fiction,Adventure,Village Roadshow Pictures,NPV Entertainment,Dark Castle Entertainment
tt0093145,0,3,3.8,0.6,41232,93,8/7/1987,Science Fiction,Action,Comedy,Regency Enterprises,New Regency Pictures,Stuber Productions
tt4769824,0,193,8,7.672,19204593,143,11/12/2016,Thriller,Crime,Comedy,Spyglass Entertainment,Red Wagon Productions,Columbia Pictures
tt0046876,0,310,6.8,8.454,1300000,163,3/5/1954,Drama,Mystery,Crime,Canal+,Telecinco Cinema,Filmworks/FX
tt0119891,0,175,5.4,7.948,5624282,97,1/23/1998,Family,Drama,War,Scott Rudin Productions,Summit Entertainment,Mandalay Pictures
tt2637378,0,22,6.1,2.855,37285,101,4/18/2014,Crime,Drama,Thriller,Baumgarten Management and Productions (BMP),iFeatures,Sixty Six Pictures
